name,number,email,website,category,url
中國書法家有格先生--葛先生,416-728-9366,,,Art Gallery 畫廊畫框,https://www.canadayp.ca/scarborough/local-business/中國書法家有格先生-葛先生
中國語言文化聯合學校,416-850-6630,,,"Interest Classes 興趣班, Extra Curricular Activities 課外活動",https://www.canadayp.ca/scarborough/local-business/中國語言文化聯合學校
中國飯店,416-293-0360,,,"Chinese Restaurants 酒樓飯店, Cantonese Restaurants 廣東菜, Restaurants Chinese Style 酒樓飯店, Restaurants Cantonese 廣東菜",https://www.canadayp.ca/scarborough/local-business/中國飯店
中醫鐳射針炙治療中心,416-492-2020,,,"Chinese Medicine Practitioners 中醫診所, Acupressure 推拿足療, Acupuncture 針灸治療",https://www.canadayp.ca/scarborough/local-business/中醫鐳射針炙治療中心
亞美精英移民公司,416-847-2585,,,Immigration Consultants 移民顧問,https://www.canadayp.ca/scarborough/local-business/亞美精英移民公司
亨達地產有限公司--Adele Liu 劉 雲,416-289-3665,,,Real Estate Company 房地産公司,https://www.canadayp.ca/scarborough/local-business/亨達地產有限公司-adele-liu-劉-雲
伍深銘假牙診所,416-335-3351,,,Dentist 牙醫診所,https://www.canadayp.ca/scarborough/local-business/伍深銘假牙診所
何澍源中醫-養生堂藥行,416-299-1881,,,Chinese Medicine Practitioners 中醫診所,https://www.canadayp.ca/scarborough/local-business/何澍源中醫-養生堂藥行
何銀燕 - 保險代理,416-284-9470 ext. 208,,,Insurance 保險公司,https://www.canadayp.ca/scarborough/local-business/何銀燕-保險代理
佛乘宗大緣精捨加拿大分會,416-321-6630,,,Religion 宗教,https://www.canadayp.ca/scarborough/local-business/佛乘宗大緣精捨加拿大分會
佳音琴行,416-609-1331,,,"Interest Classes 興趣班, Musical Instrument Shop 樂器樂譜, Piano Shop 琴行, Extra Curricular Activities 課外活動",https://www.canadayp.ca/scarborough/local-business/佳音琴行
佳麗數碼,416-840-0706,,,"Film Finishing 沖曬打印, Photo Center 影樓錄影, Photographers 攝影師",https://www.canadayp.ca/scarborough/local-business/佳麗數碼
假日旅遊,416-321-0300,,,Travel Agencies 旅行社,https://www.canadayp.ca/scarborough/local-business/假日旅遊
健美操 / 動感街舞班,416-817-9666,,,Dance Schools 舞蹈學校,https://www.canadayp.ca/scarborough/local-business/健美操-動感街舞班
兆力節能環保服務工程,416-298-1995,,,"Renovations 裝修, Renovations Design 裝修設計工程",https://www.canadayp.ca/scarborough/local-business/兆力節能環保服務工程
先鋒玻璃鏡器有限公司,416-292-1811,,,Windows 門窗,https://www.canadayp.ca/scarborough/local-business/先鋒玻璃鏡器有限公司
先驅滅蟲公司,416-540-2636,,,Pest Control 滅蟲滅鼠,https://www.canadayp.ca/scarborough/local-business/先驅滅蟲公司
八達旅行社,416-298-1023,,,Travel Agencies 旅行社,https://www.canadayp.ca/scarborough/local-business/八達旅行社
具味日本/韓國餐館,416-755-0855,,,"Japanese Restaurants 日本餐館, Restaurant Korean 韓國餐館, Korean Restaurant 韓國餐館, Restaurants Japanese 日本餐館",https://www.canadayp.ca/scarborough/local-business/具味日本-韓國餐館
冠華玻璃鏡器有限公司,416-321-0177,,,"Building Materials 建築材料, Bathroom Equipment and Accessories 浴室潔具, Glass 玻璃門窗, Windows 門窗",https://www.canadayp.ca/scarborough/local-business/冠華玻璃鏡器有限公司
創美窗簾設計,647-963-2080,,,Curtains and Blinds 窗簾及百葉簾,https://www.canadayp.ca/scarborough/local-business/創美窗簾設計
力士清洁(集团)有限公司,416-321-1698,,,Drainage Cleaning (Household) 通渠服務 (家居),https://www.canadayp.ca/scarborough/local-business/力士清洁28集团29有限公司
加中網絡     Franky Sun,647-502-1688,,,Website Design 網站設計,https://www.canadayp.ca/scarborough/local-business/加中網絡--franky-sun
加拿大中國人協會,416-913-3024,,,Community Organization 社區團體,https://www.canadayp.ca/scarborough/local-business/加拿大中國人協會
加拿大中國專業人士協會,416-298-7885,,,Community Organization 社區團體,https://www.canadayp.ca/scarborough/local-business/加拿大中國專業人士協會
加拿大中文醫療保險資訊網--Lynn Guo,416-298-2772,,,Insurance 保險公司,https://www.canadayp.ca/scarborough/local-business/加拿大中文醫療保險資訊網-lynn-guo
加拿大加达美容美发学院,416-298-8618,,,"Beauty Products 美容化妝, Beauty Salon 美容院, Hair Salons 髮型屋",https://www.canadayp.ca/scarborough/local-business/加拿大加达美容美发学院
加拿大华人职业介绍中心,416-291-6663,,,Employment Agencies 職業介绍所,https://www.canadayp.ca/scarborough/local-business/加拿大华人职业介绍中心
加拿大安省崇正總會,416-321-0886,,,Community Organization 社區團體,https://www.canadayp.ca/scarborough/local-business/加拿大安省崇正總會
加拿大帝國商業銀行亞洲業務中心及分行,416-499-2382,,,"Loan services 貸款財務, Banking Services 銀行金融",https://www.canadayp.ca/scarborough/local-business/加拿大帝國商業銀行亞洲業務中心及分行
加拿大心理健康協會大多市分會,416-289-6285,,,Community Organization 社區團體,https://www.canadayp.ca/scarborough/local-business/加拿大心理健康協會大多市分會
加拿大書法家協會,416-292-1850,,,Community Organization 社區團體,https://www.canadayp.ca/scarborough/local-business/加拿大書法家協會
加拿大汽車配件品店,416-751-2229,,,Tires and Accessories 汽車輪胎及配件,https://www.canadayp.ca/scarborough/local-business/加拿大汽車配件品店
加拿大豐業銀行,416-297-6500,,,"Loan services 貸款財務, Banking Services 銀行金融",https://www.canadayp.ca/scarborough/local-business/加拿大豐業銀行
加發窗花,416-299-9298,,,Welding Engineering 焊接工程,https://www.canadayp.ca/scarborough/local-business/加發窗花
加美科研治療,416-298-1228,,,Health Food 保健食品,https://www.canadayp.ca/scarborough/local-business/加美科研治療
加華地毯 - 李寧,416-292-6088,,,Carpets and Rugs 地毯,https://www.canadayp.ca/scarborough/local-business/加華地毯-李寧
加達移民留學法律顧問公司,416-291-8899,,,"Immigration Consultants 移民顧問, Lawyers 法律公證",https://www.canadayp.ca/scarborough/local-business/加達移民留學法律顧問公司
加順,647-293-3078,,,Roofing 屋頂,https://www.canadayp.ca/scarborough/local-business/加順
包通補漏安裝,416-993-4960,,,"Renovations 裝修, Renovations Design 裝修設計工程",https://www.canadayp.ca/scarborough/local-business/包通補漏安裝
北京霓裳服裝服飾批發（加拿大總代理）--Tina,416-768-1866,,,Boutiques 時裝店,https://www.canadayp.ca/scarborough/local-business/北京霓裳服裝服飾批發（加拿大總代理）-tina
北方汽修-王師傅,416-755-0715,,,Car Repair 汽車維修,https://www.canadayp.ca/scarborough/local-business/北方汽修-王師傅
北約國語宣道會,416-222-0981,,,Religion 宗教,https://www.canadayp.ca/scarborough/local-business/北約國語宣道會
北美電訊,416-291-2110,,,"Telecommunications Equipments 電訊設備, Telecommunications Agents 電訊代理",https://www.canadayp.ca/scarborough/local-business/北美電訊
卓悅飾品總匯,416-754-1338,,,Jewellerys 珠寶飾物,https://www.canadayp.ca/scarborough/local-business/卓悅飾品總匯
卓越汽車維修-陳師傅,416-261-9320,,,Car Repair 汽車維修,https://www.canadayp.ca/scarborough/local-business/卓越汽車維修-陳師傅
卓越移民法律事務所,416-298-0600,,,"Immigration Consultants 移民顧問, Lawyers 法律公證",https://www.canadayp.ca/scarborough/local-business/卓越移民法律事務所
友邦裝修,416-399-2948,,,"Renovations 裝修, Renovations Design 裝修設計工程",https://www.canadayp.ca/scarborough/local-business/友邦裝修
名匠發型,416-298-8680,,,Hair Salons 髮型屋,https://www.canadayp.ca/scarborough/local-business/名匠發型
名電子有限公司,416-299-7127,,,Electronics Equipment 家電設備,https://www.canadayp.ca/scarborough/local-business/名電子有限公司
君信移民,416-484-4500,,,Immigration Consultants 移民顧問,https://www.canadayp.ca/scarborough/local-business/君信移民
君泰移民法律服務中心--AMY,647-430-1228,,,"Immigration Consultants 移民顧問, Lawyers 法律公證",https://www.canadayp.ca/scarborough/local-business/君泰移民法律服務中心-amy
君臨翻譯公司     Edward Liu,416-519-2279,,,Translation 翻譯服務,https://www.canadayp.ca/scarborough/local-business/君臨翻譯公司--edward-liu
吳姐Salon,647-208-0688,,,Hair Salons 髮型屋,https://www.canadayp.ca/scarborough/local-business/吳姐salon
吳建忠醫生,416-757-8390,,,Family Doctors 家庭醫生,https://www.canadayp.ca/scarborough/local-business/吳建忠醫生
吳棟傑律師事務所,416-298-9892,,,Lawyers 法律公證,https://www.canadayp.ca/scarborough/local-business/吳棟傑律師事務所
周建霞文化藝術中心歌舞團,416-773-1558,,,Dance Schools 舞蹈學校,https://www.canadayp.ca/scarborough/local-business/周建霞文化藝術中心歌舞團
周醫師百靈中醫,647-761-6646,,,Chinese Medicine Practitioners 中醫診所,https://www.canadayp.ca/scarborough/local-business/周醫師百靈中醫
味然香燒臘,416-299-0188,,,"Chinese Restaurants 酒樓飯店, Restaurants Chinese Style 酒樓飯店, Chinese Barbecue 燒味飯店",https://www.canadayp.ca/scarborough/local-business/味然香燒臘
品味釀酒,416-800-4159,,,"Wine Retail 酒零售, Winery 酒莊",https://www.canadayp.ca/scarborough/local-business/品味釀酒
啓信法律移民顧問公司,647-430-0079,,,Lawyers 法律公證,https://www.canadayp.ca/scarborough/local-business/啓信法律移民顧問公司
啟發教育中心,416-291-8551,,,"Interest Classes 興趣班, Montessori 幼兒園, Extra Curricular Activities 課外活動",https://www.canadayp.ca/scarborough/local-business/啟發教育中心
善美食品集團,416-285-6322,,,Health Food 保健食品,https://www.canadayp.ca/scarborough/local-business/善美食品集團
"單車,羽毛球,壁球,乒乓球用品店",416-298-1773,,,Sports Accessories 運動用品,https://www.canadayp.ca/scarborough/local-business/單車羽毛球壁球乒乓球用品店
嘉嘉纖體美容中心,416-609-8883,,,"Beauty Products 美容化妝, Beauty Salon 美容院",https://www.canadayp.ca/scarborough/local-business/嘉嘉纖體美容中心
嘉星琴行--Lilian,416-886-5993,,,"Interest Classes 興趣班, Musical Instrument Shop 樂器樂譜, Piano Shop 琴行, Extra Curricular Activities 課外活動",https://www.canadayp.ca/scarborough/local-business/嘉星琴行-lilian
嘉許移民入籍法律,416-421-0849,,,"Immigration Consultants 移民顧問, Lawyers 法律公證",https://www.canadayp.ca/scarborough/local-business/嘉許移民入籍法律
嘉麗威健康中心,416-757-0158,,,"Chinese Medicine Practitioners 中醫診所, Specialist Doctors 專科醫生, Acupressure 推拿足療, Acupuncture 針灸治療",https://www.canadayp.ca/scarborough/local-business/嘉麗威健康中心
四季旅行社,416-292-6666,,,Travel Agencies 旅行社,https://www.canadayp.ca/scarborough/local-business/四季旅行社
四通華人貨車駕駛員培訓中心,416-913-2835,,,"Driving Coach 教車師傅, Driving School 駕駛訓練中心",https://www.canadayp.ca/scarborough/local-business/四通華人貨車駕駛員培訓中心
國寶軒,416-396-3766,,,"Chinese Restaurants 酒樓飯店, Cantonese Restaurants 廣東菜, Restaurants Chinese Style 酒樓飯店, Restaurants Cantonese 廣東菜",https://www.canadayp.ca/scarborough/local-business/國寶軒
國際地產,416-991-8899,,,Real Estate Company 房地産公司,https://www.canadayp.ca/scarborough/local-business/國際地產
團長(Scarborough 店),647-699-0052,,,"Japanese Restaurants 日本餐館, Buffets 自助餐, Restaurants Japanese 日本餐館, All You Can Eat 自助餐任食",https://www.canadayp.ca/scarborough/local-business/團長28scarborough-店29
城市清潔公司,416-435-3636,,,Drainage Cleaning (Household) 通渠服務 (家居),https://www.canadayp.ca/scarborough/local-business/城市清潔公司
基業消防工程,416-321-6552,,,"Security (Commercial) 保安設備 (商業), Security (Household) 保安設備 (家居), Locksmith 門鎖開鎖",https://www.canadayp.ca/scarborough/local-business/基業消防工程
士嘉堡海鮮酒家,416-292-1810,,,"Chinese Restaurants 酒樓飯店, Cantonese Restaurants 廣東菜, Restaurants Chinese Style 酒樓飯店, Restaurants Cantonese 廣東菜",https://www.canadayp.ca/scarborough/local-business/士嘉堡海鮮酒家
士嘉堡社區健康護理服務中心,416-750-2444,,,Community Organization 社區團體,https://www.canadayp.ca/scarborough/local-business/士嘉堡社區健康護理服務中心
士嘉堡約克區華商會,416-412-7661,,,Community Organization 社區團體,https://www.canadayp.ca/scarborough/local-business/士嘉堡約克區華商會
士嘉堡華人聯會,416-605-4564,,,Community Organization 社區團體,https://www.canadayp.ca/scarborough/local-business/士嘉堡華人聯會
壹電訊國際有限公司,416-292-2152,,,"Telecommunications Equipments 電訊設備, Telecommunications Agents 電訊代理",https://www.canadayp.ca/scarborough/local-business/壹電訊國際有限公司
多倫多兒童圍棋學院--洪先生,416-494-8182,,,Montessori 幼兒園,https://www.canadayp.ca/scarborough/local-business/多倫多兒童圍棋學院-洪先生
多倫多圍棋學校,416-878-3815,,,Extra Curricular Activities 課外活動,https://www.canadayp.ca/scarborough/local-business/多倫多圍棋學校
多倫多城市芭蕾舞學校The School Of Toronto City Ballet,416-291-0119,,,Dance Schools 舞蹈學校,https://www.canadayp.ca/scarborough/local-business/多倫多城市芭蕾舞學校the-school-of-toronto-city-ballet
多倫多澳門聯誼會,416-335-1033,,,Community Organization 社區團體,https://www.canadayp.ca/scarborough/local-business/多倫多澳門聯誼會
多倫多焊接技術學院,416-750-9957,,,Extra Curricular Activities 課外活動,https://www.canadayp.ca/scarborough/local-business/多倫多焊接技術學院
多倫多紀華散手學院,416-565-9166,,,Martial Arts 武術健身,https://www.canadayp.ca/scarborough/local-business/多倫多紀華散手學院
多倫多翟輔民華人宣道會,416-282-2063,,,Religion 宗教,https://www.canadayp.ca/scarborough/local-business/多倫多翟輔民華人宣道會
多倫多翡翠園新移民之家,416-508-8072,,,Homestay 家庭旅館,https://www.canadayp.ca/scarborough/local-business/多倫多翡翠園新移民之家
多倫多聯合接待中心,416-703-9988,,,Homestay 家庭旅館,https://www.canadayp.ca/scarborough/local-business/多倫多聯合接待中心
多倫多詠春自衛術招生,416-731-8534,,,Martial Arts 武術健身,https://www.canadayp.ca/scarborough/local-business/多倫多詠春自衛術招生
多倫多電腦,416-335-1978,,,"Computer Set Up 電腦裝配, Computer Stores 電腦零售, Computer Repair 電腦維修, Computer Assessories Stores 電腦配件",https://www.canadayp.ca/scarborough/local-business/多倫多電腦
多倫多電腦維修中心,416-828-2461,,,"Computer Set Up 電腦裝配, Computer Stores 電腦零售, Computer Repair 電腦維修, Computer Assessories Stores 電腦配件",https://www.canadayp.ca/scarborough/local-business/多倫多電腦維修中心
多倫多駕駛學校,416-299-0003,,,"Driving Coach 教車師傅, Driving School 駕駛訓練中心",https://www.canadayp.ca/scarborough/local-business/多倫多駕駛學校
多元文化醒獅團,416-505-9230,,,Martial Arts 武術健身,https://www.canadayp.ca/scarborough/local-business/多元文化醒獅團
多福超級市場,416-752-3666,,,Supermarkets 超級市場,https://www.canadayp.ca/scarborough/local-business/多福超級市場
